Proto,State,sTos,dTos,SrcWin,DstWin,sHops,dHops,sTtl,dTtl,TcpRtt,SynAck,AckDat,SrcPkts,DstPkts,SrcBytes,DstBytes,SAppBytes,DAppBytes,Dur,TotPkts,TotBytes,TotAppByte,Rate,SrcRate,DstRate,Label,target
udp,CON,0.0,0.0,,,18.0,1.0,110.0,127.0,0.0,0.0,0.0,1,1,78,60,36,18,0.000939,2,138,54,1064.962769,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,12.0,1.0,116.0,127.0,0.0,0.0,0.0,1,1,83,120,41,78,0.001155,2,203,119,865.800903,0.0,0.0,flow=Background-UDP-Established,0
tcp,FIN,0.0,0.0,64972.0,63781.0,1.0,17.0,127.0,111.0,0.11758,0.117487,9.3e-05,6,4,815,799,459,563,6.754862,10,1614,1022,1.332374,0.740208,0.451991,flow=Background-TCP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000217,2,214,130,4608.294922,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,14.0,1.0,114.0,127.0,0.0,0.0,0.0,5,5,1167,314,957,103,3276.51001,10,1481,1060,0.002747,0.001221,0.001221,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,83,133,41,91,0.000241,2,216,132,4149.377441,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000245,2,214,130,4081.632568,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000257,2,214,130,3891.050537,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,20.0,1.0,108.0,127.0,0.0,0.0,0.0,1,1,60,68,18,26,0.000786,2,128,44,1272.264648,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,14.0,1.0,114.0,127.0,0.0,0.0,0.0,1,1,78,60,36,18,0.000755,2,138,54,1324.503296,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000263,2,214,130,3802.281494,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,12.0,1.0,116.0,127.0,0.0,0.0,0.0,1,1,75,60,33,18,0.000995,2,135,51,1005.025146,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000286,2,214,130,3496.503662,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000242,2,214,130,4132.231445,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,74,326,32,284,0.000344,2,400,316,2906.976807,0.0,0.0,flow=From-Normal-V42-Stribrek,1
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000195,2,214,130,5128.205078,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,86,240,44,198,0.000201,2,326,242,4975.124512,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,23.0,1.0,105.0,127.0,0.0,0.0,0.0,1,1,527,60,485,17,0.002486,2,587,502,402.252594,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,11.0,1.0,117.0,127.0,0.0,0.0,0.0,2,2,175,569,91,478,334.966217,4,744,569,0.008956,0.002985,0.002985,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000205,2,214,130,4878.048828,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,12.0,1.0,116.0,127.0,0.0,0.0,0.0,1,1,79,646,37,604,0.000968,2,725,641,1033.057861,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,22.0,1.0,106.0,127.0,0.0,0.0,0.0,3,3,567,236,441,110,291.039398,6,803,551,0.01718,0.006875,0.006872,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,26.0,1.0,102.0,127.0,0.0,0.0,0.0,2,2,152,120,68,36,2.01933,4,272,104,1.485641,0.495313,0.49548,flow=Background-UDP-Established,0
tcp,RST,0.0,0.0,8192.0,0.0,23.0,3.0,105.0,29.0,0.0,0.0,0.0,1,1,60,65,0,0,0.000261,2,125,0,3831.41748,0.0,0.0,flow=Background-TCP-Attempt,0
udp,CON,0.0,0.0,,,1.0,7.0,127.0,57.0,0.0,0.0,0.0,1,1,67,115,25,73,0.001245,2,182,98,803.21283,0.0,0.0,flow=From-Botnet-V42-UDP-DNS,1
udp,CON,0.0,0.0,,,15.0,1.0,49.0,127.0,0.0,0.0,0.0,1,1,82,67,40,25,0.000856,2,149,65,1168.224243,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,127.0,63.0,0.0,0.0,0.0,1,1,84,177,42,135,0.00032,2,261,177,3125.0,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,17.0,1.0,111.0,127.0,0.0,0.0,0.0,4,4,1816,240,1648,68,2056.692871,8,2056,1716,0.003404,0.001459,0.001459,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,18.0,127.0,110.0,0.0,0.0,0.0,3,3,204,196,78,70,2517.741211,6,400,148,0.001986,0.000794,0.000794,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,10.0,1.0,118.0,127.0,0.0,0.0,0.0,1,1,76,480,34,438,0.001142,2,556,472,875.656799,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000329,2,214,130,3039.513672,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
icmp,URH,0.0,,,,21.0,,235.0,,0.0,0.0,0.0,9,0,630,0,369,0,227.322083,9,630,369,0.035192,0.035192,0.0,flow=Background,0
udp,CON,0.0,0.0,,,1.0,22.0,63.0,106.0,0.0,0.0,0.0,3,3,228,180,102,54,3001.564697,6,408,156,0.001666,0.000666,0.000666,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000244,2,214,130,4098.36084,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000213,2,214,130,4694.835449,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,2.0,1.0,126.0,63.0,0.0,0.0,0.0,1,1,80,130,38,88,0.006432,2,210,126,155.472641,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,17.0,1.0,111.0,127.0,0.0,0.0,0.0,2,2,190,124,106,40,2987.82251,4,314,146,0.001004,0.000335,0.000335,flow=Background-UDP-Established,0
udp,INT,0.0,,,,1.0,,127.0,,0.0,0.0,0.0,22,0,2882,0,1958,0,0.43208,22,2882,1958,48.602112,48.602112,0.0,flow=Background-UDP-Attempt,0
udp,CON,0.0,0.0,,,2.0,1.0,126.0,63.0,0.0,0.0,0.0,1,1,78,149,36,107,0.000311,2,227,143,3215.434082,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,13.0,1.0,115.0,127.0,0.0,0.0,0.0,1,1,76,60,34,18,0.000731,2,136,52,1367.989136,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,83,221,41,179,0.00028,2,304,220,3571.428467,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,12.0,1.0,52.0,127.0,0.0,0.0,0.0,2,2,153,120,69,36,1473.870361,4,273,105,0.002035,0.000678,0.000678,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,20.0,1.0,108.0,127.0,0.0,0.0,0.0,1,1,60,68,18,26,0.000944,2,128,44,1059.322021,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000251,2,214,130,3984.063965,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
tcp,FIN,0.0,0.0,65535.0,65534.0,1.0,1.0,127.0,63.0,0.000584,0.000291,0.000293,7,11,871,9693,455,9081,0.015668,18,10564,9536,1085.01416,391.466034,650.321899,flow=To-Background-CVUT-Proxy,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,94,349,52,307,0.000402,2,443,359,2487.562256,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,79,129,37,87,0.000274,2,208,124,3649.635254,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
tcp,FIN,0.0,0.0,411648.0,65102.0,1.0,18.0,63.0,110.0,0.285689,0.285593,9.6e-05,7,5,596,933,126,599,1.313328,12,1529,725,8.375669,4.794952,3.892054,flow=Background-TCP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,77,127,35,85,0.000208,2,204,120,4807.692383,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,18.0,1.0,110.0,127.0,0.0,0.0,0.0,1,1,76,466,34,424,0.001162,2,542,458,860.585205,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,10.0,1.0,118.0,127.0,0.0,0.0,0.0,2,2,150,120,66,36,3340.881104,4,270,102,0.000898,0.000299,0.000299,flow=Background-UDP-Established,0
tcp,REQ,0.0,,266240.0,,15.0,,113.0,,0.0,0.0,0.0,1,0,66,0,0,0,0.0,1,66,0,0.0,0.0,0.0,flow=Background-TCP-Attempt,0
tcp,REQ,0.0,,48.0,,17.0,,111.0,,0.0,0.0,0.0,1,0,62,0,0,0,0.0,1,62,0,0.0,0.0,0.0,flow=Background-TCP-Attempt,0
udp,CON,0.0,0.0,,,1.0,23.0,127.0,105.0,0.0,0.0,0.0,3,3,652,195,526,68,1179.349854,6,847,594,0.00424,0.001696,0.001696,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000265,2,214,130,3773.584717,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000262,2,214,130,3816.794189,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,14.0,1.0,114.0,127.0,0.0,0.0,0.0,5,5,384,366,174,156,380.463318,10,750,330,0.023655,0.010514,0.010514,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,76,132,34,90,0.000451,2,208,124,2217.294922,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,20.0,1.0,108.0,127.0,0.0,0.0,0.0,5,5,957,310,747,100,2568.625,10,1267,847,0.003504,0.001557,0.001557,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000216,2,214,130,4629.629395,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000333,2,214,130,3003.00293,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
tcp,RST,0.0,0.0,17520.0,65392.0,11.0,1.0,117.0,127.0,0.000175,0.000175,0.0,11,10,1012,742,358,150,19.370216,21,1754,508,1.032513,0.516257,0.49806,flow=Background-TCP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,66,141,24,99,0.000173,2,207,123,5780.347168,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,13.0,1.0,115.0,127.0,0.0,0.0,0.0,2,2,154,120,70,36,16.039379,4,274,106,0.18704,0.06235,0.06235,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000377,2,214,130,2652.52002,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
tcp,REQ,0.0,,64240.0,,1.0,,127.0,,0.0,0.0,0.0,3,0,186,0,0,0,9.013187,3,186,0,0.221897,0.221897,0.0,flow=From-Botnet-V42-TCP-Attempt-SPAM,1
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000201,2,214,130,4975.124512,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000257,2,214,130,3891.050537,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.00086,2,214,130,1162.790771,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,18.0,1.0,110.0,127.0,0.0,0.0,0.0,1,1,193,74,151,32,0.995947,2,267,183,1.004069,0.0,0.0,flow=Background-UDP-Established,0
tcp,FIN,0.0,0.0,17536.0,6864.0,20.0,0.0,44.0,64.0,0.195615,0.000193,0.195422,9,7,909,5720,307,5250,2.575698,16,6629,5557,5.823664,3.105954,2.521665,flow=Background-TCP-Established,0
tcp,FIN,0.0,0.0,405376.0,113504.0,1.0,7.0,63.0,57.0,0.000518,0.000369,0.000149,950,2665,116465,3797448,53757,3621550,2215.28418,3615,3913913,3675307,1.631393,0.428387,1.202555,flow=From-Normal-V42-Grill,1
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000294,2,214,130,3401.360596,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,22.0,1.0,106.0,127.0,0.0,0.0,0.0,1,1,77,60,35,18,0.000847,2,137,53,1180.637573,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,15.0,127.0,49.0,0.0,0.0,0.0,1,1,84,203,42,161,0.011245,2,287,203,88.928413,0.0,0.0,flow=Background-UDP-Established,0
udp,INT,0.0,,,,2.0,,126.0,,0.0,0.0,0.0,1,0,145,0,103,0,0.0,1,145,103,0.0,0.0,0.0,flow=Background-UDP-Attempt,0
tcp,FIN,0.0,0.0,9088.0,7936.0,22.0,0.0,42.0,64.0,0.053205,0.000124,0.053081,12,12,1320,2189,520,1389,0.59574,24,3509,1909,38.607445,18.46443,20.498714,flow=Background-TCP-Established,0
udp,CON,0.0,0.0,,,16.0,1.0,112.0,127.0,0.0,0.0,0.0,3,3,225,180,99,54,104.134415,6,405,153,0.048015,0.019206,0.019206,flow=Background-UDP-Established,0
tcp,FIN,0.0,0.0,65536.0,5888.0,1.0,8.0,127.0,56.0,0.006704,0.006338,0.000366,4,5,246,306,0,0,20.017014,9,552,0,0.39966,0.149873,0.199898,flow=Background-TCP-Established,0
tcp,FIN,0.0,0.0,65535.0,65534.0,1.0,1.0,127.0,63.0,0.000339,0.000112,0.000227,34,44,10040,42311,8052,39903,52.558338,78,52351,47955,1.465039,0.627874,0.81814,flow=To-Background-CVUT-Proxy,0
udp,CON,0.0,0.0,,,16.0,1.0,112.0,127.0,0.0,0.0,0.0,1,1,77,543,35,501,0.000927,2,620,536,1078.748657,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000211,2,214,130,4739.336426,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,25.0,1.0,103.0,127.0,0.0,0.0,0.0,1,1,64,253,22,211,0.001221,2,317,233,819.000854,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,2.0,10.0,126.0,54.0,0.0,0.0,0.0,1,1,67,188,25,146,0.021752,2,255,171,45.972786,0.0,0.0,flow=Background-Established-cmpgw-CVUT,0
udp,CON,0.0,0.0,,,17.0,1.0,111.0,127.0,0.0,0.0,0.0,1,1,78,668,36,626,0.001327,2,746,662,753.579529,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,15.0,1.0,113.0,127.0,0.0,0.0,0.0,2,2,538,120,454,35,1435.660156,4,658,489,0.00209,0.000697,0.000697,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000186,2,214,130,5376.34375,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,20.0,1.0,108.0,127.0,0.0,0.0,0.0,1,1,78,495,36,453,0.000943,2,573,489,1060.445312,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,79,129,37,87,0.000294,2,208,124,3401.360596,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,19.0,1.0,109.0,127.0,0.0,0.0,0.0,2,2,148,120,64,36,2432.682861,4,268,100,0.001233,0.000411,0.000411,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,14.0,1.0,114.0,127.0,0.0,0.0,0.0,1,1,79,930,37,888,0.001182,2,1009,925,846.023682,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,11.0,1.0,117.0,127.0,0.0,0.0,0.0,2,2,154,120,70,36,3039.176025,4,274,106,0.000987,0.000329,0.000329,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000248,2,214,130,4032.258057,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
tcp,CON,0.0,0.0,65535.0,65535.0,21.0,1.0,107.0,127.0,0.000112,0.000112,0.0,2,4,124,246,0,0,9.0444,6,370,0,0.552828,0.33369,0.331701,flow=Background-TCP-Established,0
udp,INT,0.0,,,,1.0,,127.0,,0.0,0.0,0.0,6,0,1068,0,816,0,637.034058,6,1068,816,0.007849,0.007849,0.0,flow=Background-UDP-Attempt,0
udp,CON,0.0,0.0,,,26.0,1.0,102.0,127.0,0.0,0.0,0.0,5,5,397,753,187,543,3350.583984,10,1150,730,0.002686,0.001194,0.001194,flow=Background-UDP-Established,0
tcp,REQ,0.0,,1049600.0,,15.0,,113.0,,0.0,0.0,0.0,1,0,66,0,0,0,0.0,1,66,0,0.0,0.0,0.0,flow=Background-TCP-Attempt,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000184,2,214,130,5434.782715,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,13.0,1.0,115.0,127.0,0.0,0.0,0.0,3,3,330,182,204,56,3424.782959,6,512,260,0.00146,0.000584,0.000584,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000233,2,214,130,4291.845703,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,85,129,43,87,0.030246,2,214,130,33.062222,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000171,2,214,130,5847.953125,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
tcp,RST,0.0,0.0,2097152.0,0.0,15.0,1.0,113.0,127.0,0.0,0.0,0.0,2,2,132,120,0,0,0.606849,4,252,0,4.943569,1.67732,1.648294,flow=Background-TCP-Attempt,0
udp,CON,0.0,0.0,,,23.0,1.0,105.0,127.0,0.0,0.0,0.0,1,1,80,484,38,442,0.001062,2,564,480,941.619568,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,16.0,1.0,112.0,127.0,0.0,0.0,0.0,1,1,71,93,29,51,0.002542,2,164,80,393.391022,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000217,2,214,130,4608.294922,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,17.0,1.0,47.0,127.0,0.0,0.0,0.0,3,3,220,180,94,54,1565.260986,6,400,148,0.003194,0.001278,0.001278,flow=Background-UDP-Established,0
tcp,FIN,0.0,0.0,65192.0,65535.0,1.0,1.0,127.0,63.0,0.000256,8.7e-05,0.000169,8,7,1447,745,989,343,0.044491,15,2192,1332,314.67038,157.33519,135.30275,flow=To-Background-CVUT-Proxy,0
udp,CON,0.0,0.0,,,10.0,1.0,118.0,127.0,0.0,0.0,0.0,1,1,77,892,35,850,0.001263,2,969,885,791.765686,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,14.0,1.0,114.0,127.0,0.0,0.0,0.0,1,1,80,475,38,433,0.00092,2,555,471,1086.956543,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,19.0,1.0,109.0,127.0,0.0,0.0,0.0,1,1,80,1120,38,1078,0.001105,2,1200,1116,904.977356,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000211,2,214,130,4739.336426,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
tcp,FIN,0.0,0.0,65535.0,5840.0,1.0,14.0,127.0,50.0,0.025013,0.025001,1.2e-05,14,24,969,29602,139,28280,0.20687,38,30571,28419,178.856277,62.841396,126.544678,flow=Background-TCP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,83,221,41,179,0.000298,2,304,220,3355.70459,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
tcp,RST,0.0,0.0,2097152.0,0.0,15.0,1.0,113.0,127.0,0.0,0.0,0.0,2,2,132,120,0,0,0.653682,4,252,0,4.589387,1.546405,1.568549,flow=Background-TCP-Attempt,0
udp,CON,0.0,0.0,,,23.0,1.0,105.0,127.0,0.0,0.0,0.0,2,2,150,120,66,36,2484.477539,4,270,102,0.001207,0.000402,0.000402,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,20.0,1.0,108.0,127.0,0.0,0.0,0.0,1,1,76,473,34,431,0.001046,2,549,465,956.022888,0.0,0.0,flow=Background-UDP-Established,0
tcp,CON,0.0,0.0,64847.0,64675.0,1.0,13.0,127.0,115.0,0.0,0.0,0.0,138,146,10727,27057,2888,18635,3583.31958,284,37784,21523,0.078977,0.038233,0.040468,flow=Background,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,66,141,24,99,0.000265,2,207,123,3773.584717,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,14.0,1.0,114.0,127.0,0.0,0.0,0.0,3,3,243,1186,117,1060,238.332489,6,1429,1177,0.020979,0.008392,0.008392,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,18.0,1.0,110.0,127.0,0.0,0.0,0.0,2,2,178,121,94,37,9.340733,4,299,131,0.321174,0.107068,0.107069,flow=Background-UDP-Established,0
tcp,FIN,0.0,0.0,65546.0,6912.0,2.0,11.0,126.0,53.0,0.038773,0.001275,0.037498,5,5,748,453,448,153,0.083971,10,1201,601,107.179855,48.265461,48.369934,flow=Background-TCP-Established,0
udp,CON,0.0,0.0,,,24.0,1.0,104.0,127.0,0.0,0.0,0.0,1,1,78,491,36,449,0.001101,2,569,485,908.265198,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,2.0,1.0,126.0,63.0,0.0,0.0,0.0,1,1,77,172,35,130,0.037537,2,249,165,26.640381,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,1.0,127.0,63.0,0.0,0.0,0.0,1,1,82,397,40,355,0.000492,2,479,395,2032.520264,0.0,0.0,flow=From-Botnet-V42-UDP-DNS,1
udp,CON,0.0,0.0,,,13.0,1.0,115.0,127.0,0.0,0.0,0.0,3,3,223,180,97,54,1443.866333,6,403,151,0.003463,0.001385,0.001385,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,15.0,1.0,113.0,127.0,0.0,0.0,0.0,1,1,182,62,140,20,0.001486,2,244,160,672.94751,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,28.0,1.0,100.0,127.0,0.0,0.0,0.0,1,1,78,60,36,18,0.000963,2,138,54,1038.421631,0.0,0.0,flow=Background-UDP-Established,0
tcp,FIN,0.0,0.0,63625.0,65534.0,2.0,9.0,126.0,55.0,0.000983,0.000742,0.000241,5,4,1046,851,750,615,2.539367,9,1897,1365,3.150392,1.575636,1.181742,flow=Background-Established-cmpgw-CVUT,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,89,174,47,132,0.000624,2,263,179,1602.564209,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000241,2,214,130,4149.377441,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.00048,2,214,130,2083.333496,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000304,2,214,130,3289.473877,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,2.0,20.0,126.0,108.0,0.0,0.0,0.0,2,2,160,122,76,38,930.115784,4,282,114,0.003225,0.001076,0.001076,flow=Background-Established-cmpgw-CVUT,0
